-8	-24
31	63
8	-56
87	-8
0	-64
8	15
15	55
23	-56
-32	55
15	-40
8	47
103	31
39	87
39	39
31	0
0	55
39	47
103	63
79	-95
-16	0
-143	-16
-24	-56
15	0
-32	-32
0	-8
-32	31
-8	-16
39	-64
15	23
31	-8
0	8
39	31
0	-56
0	31
47	15
0	-32
87	23
8	0
39	0
-88	-48
-16	8
0	-8
-24	-64
0	-56
0	-32
15	47
55	55
31	-48
-24	-56
-48	8
-8	-16
-16	0
15	0
39	0
23	-24
0	-40
15	-24
-16	-24
-40	39
-48	-48
15	0
-32	0
-80	0
8	23
-56	15
23	63
-8	8
31	-16
-48	-8
-24	8
47	-24
-48	-16
-8	8
23	0
39	-24
15	-48
8	-72
15	0
0	-32
39	-24
0	63
23	-8
39	-48
111	134
166	158
277	222
206	206
229	126
71	31
142	166
190	23
158	206
150	31
-32	47
-40	-72
-183	-80
-246	-135
-238	-111
-294	-135
-238	-135
-333	-238
-325	-294
-341	-333
-325	-127
-206	-119
-159	-127
-159	-127
-103	-80
-151	-167
-254	-135
-175	-40
-262	-159
-159	-32
-64	39
-40	15
-8	-198
-167	-127
-143	-175
-167	-80
-8	-24
55	15
63	8
8	63
55	111
8	-16
-32	47
15	-40
-32	0
-48	15
15	39
8	0
0	87
-8	47
-16	-24
79	-16
15	-8
0	31
95	63
126	71
71	-40
8	15
-48	31
87	55
31	31
63	8
182	47
79	103
95	31
118	39
237	118
111	111
182	158
293	182
174	142
325	182
253	206
293	158
237	174
364	206
261	166
253	158
174	0
15	15
103	8
111	55
-64	39
-80	-40
-405	-309
-214	523
396	483
309	317
134	23
-48	-95
-198	-56
-238	-95
-222	-175
-254	-317
-214	-294
23	8
31	134
126	71
111	8
15	-32
-135	-111
-135	23
15	103
63	23
-119	-88
-103	-95
-72	-80
-56	229
245	229
237	293
95	23
118	23
47	-32
126	0
39	8
15	39
-8	-135
-183	-111
-397	-246
-333	-278
-294	-302
-238	-183
-175	-111
-88	55
-48	15
126	111
103	111
31	31
-80	-119
-88	-64
-135	-143
-56	-32
-88	23
55	31
-72	-16
8	0
47	-24
-24	23
0	31
-72	-32
-32	-16
-95	-80
-80	0
-159	-72
-88	39
-40	-24
31	8
-56	-40
-72	-16
-111	-56
-88	-24
-8	39
8	-16
-64	-72
-72	-159
-103	-143
-111	-80
-95	0
-72	-24
0	31
55	-8
-8	23
47	118
-24	31
55	79
47	-8
47	31
8	39
63	-72
47	8
-32	23
39	126
118	63
71	126
142	118
79	158
111	71
87	134
15	23
-16	-32
-16	8
0	-8
15	15
-40	39
-16	150
31	142
31	95
31	126
87	142
31	103
39	8
0	111
-64	0
23	23
8	47
95	63
63	63
15	23
-48	71
23	166
103	55
111	111
23	71
103	79
15	-24
-48	55
118	87
150	79
15	95
95	47
47	55
-8	47
39	71
23	71
39	103
-32	-16
0	-24
-72	-72
55	31
0	-40
-8	39
-127	0
-24	-72
-95	-111
-183	-103
-95	-103
39	-32
0	-24
-24	-40
79	8
8	-64
-95	23
-8	-16
-24	31
-48	15
-24	-56
-24	-64
-16	-16
-95	-72
0	-80
-40	8
8	31
-24	-40
0	-72
-143	-16
-119	47
0	47
-56	31
0	-24
8	0
0	0
-40	-16
-48	-8
-48	8
-56	15
-56	-48
-111	-40
-48	0
-48	71
0	0
-80	-48
23	8
-40	-72
79	-32
-56	-16
-159	-72
-143	8
31	31
8	47
-24	55
55	31
-32	31
8	63
55	23
31	-8
8	8
15	39
63	-40
134	31
23	31
31	8
8	0
79	79
-24	15
23	23
-24	-24
0	-24
79	0
150	31
0	8
47	-48
-16	15
63	23
31	-16
23	-8
39	0
-64	-40
55	0
-40	31
-24	31
15	39
111	103
39	79
55	103
0	95
31	95
71	118
55	142
63	55
55	111
-24	103
0	150
-8	166
55	134
63	103
79	15
-40	31
47	63
103	15
-16	71
23	23
-32	-8
63	47
23	31
0	31
-24	31
15	71
-40	-56
-16	8
-143	0
15	23
-40	-64
47	-16
-40	55
23	-16
71	-8
63	-16
71	31
15	-40
8	23
-80	-80
-80	23
-111	-40
-56	8
-80	-16
-32	23
-8	63
15	8
-16	-32
8	-56
-143	-56
-40	15
8	-40
-88	-72
0	-16
-143	8
0	-40
-40	39
-24	15
23	-16
-48	-40
39	31
-111	0
-8	-48
8	0
-88	-16
-95	-56
-111	0
-119	-32
-48	-48
-80	-56
-48	-16
-143	-32
-56	8
-48	15
-95	-143
-64	-48
-72	0
-80	-16
-143	-80
-56	-32
-111	-8
-80	15
-64	47
-32	-32
79	118
47	55
23	23
23	-40
0	47
-24	39
79	-8
0	-72
-64	8
47	39
8	31
8	-16
0	47
-80	71
47	71
8	39
23	63
8	55
-56	0
47	150
31	15
47	87
-80	-72
-48	-24
-48	-40
-32	63
-48	-48
-56	-48
-32	0
174	95
31	71
63	79
95	87
63	103
47	174
79	71
55	8
-64	31
23	-48
-32	-40
-48	-32
-32	0
-16	-48
0	-32
-88	-32
23	47
-32	-8
-24	39
55	39
87	111
23	39
79	39
-24	87
-16	-16
-56	15
15	39
-8	39
63	47
15	15
55	8
-16	47
103	-40
0	15
8	23
-32	-64
0	-56
-16	-8
-8	-64
31	15
-32	8
-56	-80
-32	-48
-40	0
15	-8
31	23
31	-32
-119	-72
-24	8
-56	-88
-24	47
-48	-64
47	0
-32	95
8	31
0	23
39	31
-24	23
8	8
-24	8
47	-8
-24	31
8	8
-88	-24
-8	-16
71	15
15	71
-40	-24
-64	-8
47	39
-135	-48
-16	0
-64	0
-80	-24
-56	-16
-56	47
-56	-16
23	-56
-16	31
8	-8
-48	31
8	0
-95	39
-48	-16
0	63
-111	0
23	23
15	47
8	55
-64	-24
55	39
63	71
0	39
55	-8
-16	0
-56	39
63	-32
-88	15
-88	15
23	-8
-8	-8
-16	15
39	0
0	87
-16	0
23	47
-16	23
-32	31
103	23
0	95
71	0
8	-40
8	15
-32	-72
-40	-16
63	31
15	47
23	55
31	87
31	15
31	87
39	8
-32	71
39	71
47	71
63	31
23	55
-40	0
23	15
0	-16
-8	-56
-135	-16
0	-16
39	79
-80	-24
8	-8
-40	71
47	23
0	-24
0	47
31	8
111	79
-16	0
15	63
8	-48
-111	0
-111	-16
-64	-8
0	-72
-16	15
-88	-32
-16	-40
-16	0
-64	-48
-24	39
-24	8
-32	-24
-40	23
55	-16
63	31
8	-111
8	-40
-119	-24
-64	-32
31	39
63	111
71	8
8	-24
8	-8
-24	47
-64	-24
0	87
-8	15
23	8
-64	-24
-24	23
-72	8
-16	-24
15	23
-16	8
-16	-8
15	-24
-48	-16
-64	-16
-24	8
-64	8
15	8
-16	39
15	8
-32	-48
-72	-24
-80	23
-64	-103
0	-40
-127	-16
-64	0
-88	0
-72	-24
-88	-24
-111	23
-56	-32
-72	-88
39	15
-56	-24
23	55
-40	-24
-111	-80
0	23
-32	-32
-72	0
23	63
-95	-32
-8	-8
-24	71
-8	8
-16	-56
-8	-8
-40	63
63	-48
87	71
31	23
-48	-64
-40	0
-24	-24
-8	0
-24	55
8	0
-64	-32
0	15
15	-24
8	-16
-64	15
-24	63
8	-48
-56	47
-32	8
-24	8
-24	-95
-32	23
-16	-16
55	-24
103	23
-16	79
55	47
-8	-8
0	0
-16	-24
0	39
-24	55
55	71
31	0
0	-8
-24	-8
8	39
-32	-48
23	63
15	8
0	-24
-48	0
8	-88
-56	23
-103	-40
-16	-24
31	39
39	63
-24	-48
79	23
-40	-88
15	-48
-16	15
-16	-40
-64	-111
-16	-8
31	79
-32	-8
63	-72
39	-8
8	-16
-56	-40
-32	0
-64	-16
-48	-16
-8	-24
31	-32
0	47
23	71
71	15
-64	-8
79	15
15	-48
-8	-24
-8	-48
-56	-48
-56	-64
-24	-64
0	39
-32	-16
15	39
8	-32
-32	-16
-72	8
47	23
-56	-40
-48	-8
-64	-8
39	63
-88	-32
39	-48
-64	8
31	-16
-8	15
-8	-24
23	23
-24	-64
-16	8
-32	-24
55	39
-32	-56
-40	-16
-95	-8
-24	-80
-64	-24
-95	8
-16	-40
47	8
47	23
-32	0
8	8
-8	47
15	8
31	23
31	23
0	-24
23	47
39	-48
-72	-56
63	-16
-40	0
-16	-72
8	-8
8	-48
-56	-56
0	-56
55	-24
23	47
-56	-48
-32	-80
39	15
15	23
-16	0
63	15
-32	15
55	-48
-8	-119
-56	8
-16	-16
-40	8
-8	-40
-80	-48
23	15
-127	-16
-64	-40
39	47
-32	-48
31	71
-72	-64
0	-64
-8	-8
-16	39
-24	-40
23	15
-56	-32
47	8
-8	71
31	55
-40	0
47	23
-16	0
-32	-64
-56	79
23	-24
47	-16
0	0
0	-32
-8	-32
39	39
8	8
-56	39
-48	-48
-32	-72
-40	0
71	87
-103	-72
39	-32
0	55
23	15
-32	-32
0	-24
15	-32
-8	31
71	-16
-24	15
47	31
31	-8
15	-24
-40	-8
0	0
-16	-24
15	-8
-32	79
-8	71
0	31
-56	0
-8	23
-8	39
47	118
-64	23
-32	47
-24	0
-24	55
15	23
47	79
-16	-16
-8	55
-8	-40
23	95
15	55
-88	-24
15	126
-16	31
15	31
-72	0
31	87
-95	-24
31	39
-56	71
-8	63
-16	0
23	31
-16	-8
-40	71
23	79
95	71
0	23
23	71
63	87
23	87
23	118
23	182
31	47
-72	95
31	55
-16	8
-56	190
8	126
71	134
-8	55
39	15
-64	23
8	39
-32	39
23	126
-24	126
23	87
23	103
-24	103
8	63
-8	87
-16	126
-64	103
-24	158
0	142
-16	103
-16	95
-16	134
0	142
23	126
-24	79
23	190
-16	142
-16	182
-48	142
0	166
23	182
71	237
0	206
-32	158
39	190
-40	198
23	245
31	229
0	245
-8	198
0	277
-8	206
31	293
-40	317
15	388
15	317
8	348
-48	222
-8	348
-24	348
-40	301
-80	293
15	285
-48	340
39	332
8	309
8	214
-32	325
-64	309
79	301
0	285
47	356
-8	261
8	309
-127	269
47	317
-48	325
-32	325
15	293
8	404
31	396
8	182
55	348
-8	269
-40	229
-8	253
15	261
-8	285
39	317
79	332
-16	293
23	420
95	332
55	261
-8	325
15	332
-40	317
-80	285
-127	237
-103	166
-24	126
0	229
-24	253
0	245
-16	293
8	269
-48	229
8	285
0	277
55	229
39	285
31	261
-16	229
55	309
-8	261
-16	237
-24	245
-16	229
-16	198
0	277
-16	174
-64	103
-40	118
-64	166
-24	134
0	134
8	79
23	174
47	134
0	166
15	126
15	95
8	150
-8	87
79	142
23	126
71	174
-40	-8
-80	15
0	15
0	87
-24	-8
31	79
15	55
15	23
47	47
8	79
-24	103
39	118
31	103
31	71
-8	71
31	142
-16	87
-40	0
-56	-24
8	-48
-135	-56
-48	15
0	31
-48	8
31	79
71	47
87	95
0	79
174	39
-72	-32
-32	8
-8	-16
-16	0
63	23
63	23
87	31
-56	-8
-32	-48
-40	-88
-40	15
31	23
8	79
71	-32
39	87
-24	23
39	15
39	47
47	23
-24	0
-40	-48
-48	-8
-8	-48
-8	-8
-40	-8
-32	-64
8	-24
-8	47
31	-40
47	55
-56	-24
-56	-16
8	0
-103	15
23	0
31	8
111	31
71	15
0	-56
0	-24
8	-32
47	-8
0	-48
63	39
79	-24
-16	0
-16	-40
-40	-80
-32	-103
-72	-143
-16	-32
47	-24
55	-88
15	23
0	-48
39	-16
-64	-56
8	23
-8	-8
39	15
47	0
-24	-40
55	55
-16	-111
-72	-64
-111	-119
-8	15
63	0
87	39
79	-183
-40	0
-24	-64
-8	-103
8	-64
23	-64
23	-80
-40	-88
47	-32
31	-56
23	-48
-64	-143
39	-40
-80	-119
15	-80
-16	-135
-103	-103
-16	-48
-64	-143
-40	-159
-40	-88
79	-56
-24	-80
31	-48
0	-40
47	23
23	55
55	-32
0	-64
-56	-64
-95	-16
-40	-135
23	-72
-95	39
-16	8
31	-103
-40	-72
-72	-24
-64	-64
31	-16
-24	-64
23	39
-32	-88
-16	23
-80	-95
0	-80
-48	-56
-16	0
-8	-95
63	23
47	15
0	-56
15	8
-48	-48
-24	-24
-16	-72
-24	-40
47	-32
47	0
8	0
-16	31
47	55
8	15
-16	0
-40	95
63	-16
-48	15
47	95
0	15
0	15
0	15
-8	0
79	55
8	-8
63	8
-32	39
0	-8
31	-64
-24	95
-48	39
0	23
15	-40
0	23
-8	47
8	63
0	47
79	-56
-40	15
15	71
0	-24
-24	79
95	47
31	87
39	8
111	87
15	15
-40	31
0	55
55	8
0	-24
71	0
23	47
63	-32
15	-16
-56	0
0	-48
0	-8
-8	39
23	-8
-40	15
8	-16
95	8
0	-8
23	31
-48	8
15	23
47	47
-32	0
-95	-32
23	55
0	-8
-40	15
-40	0
-16	23
-95	134
-40	111
111	166
-8	166
87	150
-48	55
-56	158
-8	31
23	63
-103	-16
55	23
79	71
8	8
-32	23
-32	15
31	23
8	63
23	-24
-48	55
63	-8
71	71
8	71
23	0
15	39
39	15
-16	55
0	-16
-32	15
-40	-32
-24	63
8	15
-64	23
-32	-32
8	79
8	23
95	47
47	63
15	47
-16	55
39	55
71	31
-8	63
63	47
8	63
39	79
15	87
55	63
0	79
0	134
0	63
15	71
-40	0
0	87
-16	-24
-16	39
-16	-16
23	31
-48	31
-8	103
79	-16
71	-16
-8	39
-64	-8
63	55
15	63
15	79
-40	39
55	95
39	87
55	71
-8	0
31	0
-56	23
8	39
-8	39
79	55
31	71
0	55
55	55
47	39
0	47
71	31
39	8
23	95
0	-16
15	-8
8	8
8	-8
15	23
0	-16
-24	15
0	0
-16	0
15	-8
47	126
31	23
-72	8
8	-8
39	79
31	0
-48	-40
103	31
-32	31
-16	31
55	8
0	8
39	0
15	23
39	8
15	-8
-32	-24
0	39
-16	8
23	0
8	-8
-24	111
23	31
0	8
-24	-32
15	-64
-16	-8
-32	0
23	47
0	0
23	15
0	31
-40	63
-32	-80
-64	63
-24	-32
-40	47
15	31
-72	-32
8	15
-40	-24
-32	0
23	0
111	31
0	0
-16	0
-24	-16
8	0
-64	71
-40	23
31	55
31	47
15	-56
15	71
31	23
15	23
63	8
-48	0
-8	23
-48	-16
-16	-16
-24	15
111	15
31	55
47	-8
63	103
-48	-24
-56	55
31	15
23	0
8	-24
-95	-32
8	-72
0	-88
-88	-40
-24	-24
15	0
103	63
-32	47
23	-56
63	8
0	47
-72	-72
23	-8
-16	-64
-8	-24
0	0
0	63
15	-32
8	-127
39	0
-80	-103
8	47
-8	-56
63	-8
-40	31
63	55
-24	-24
-32	23
31	15
79	31
-24	-32
-24	-16
8	0
-56	-24
8	0
-32	8
0	0
-24	-8
15	47
0	0
23	0
31	-40
8	31
-48	0
0	63
39	-40
-40	-48
31	8
39	8
-72	0
-8	-8
31	79
8	39
47	87
111	15
47	23
31	79
71	-32
-32	-40
71	-8
39	79
31	39
-8	8
-8	15
103	-32
-8	-64
-48	-32
-16	-80
15	-24
47	23
8	31
0	-72
-32	-48
55	0
-24	0
-119	-48
0	23
-40	0
-48	23
47	-16
39	-8
-32	-32
-40	47
31	8
-32	-16
15	47
-88	31
-24	-32
47	0
15	31
-24	-80
-80	-40
-32	31
0	-24
0	71
79	0
79	23
-72	-8
23	8
-64	15
-32	0
-24	-40
23	23
47	-48
-16	-40
-80	-95
-48	-80
-127	-72
15	-40
15	0
-8	-16
-16	8
0	0
15	-64
15	-40
-24	-16
-8	-24
0	-16
-48	-64
8	-32
-40	15
47	0
-64	-32
-48	-48
55	15
-56	23
23	0
55	55
15	-24
-48	-40
103	-80
8	-8
0	15
0	8
87	-16
31	-8
31	-16
23	15
23	63
31	-56
8	-8
71	-32
-32	0
39	0
8	8
-64	23
15	-8
0	8
8	31
-32	23
-80	47
-16	-40
39	0
-8	-16
-8	-8
-16	-95
-80	-16
-24	23
-16	-8
79	15
-8	8
-56	-72
-8	15
-40	-72
55	8
23	8
39	-95
-72	-8
15	-8
23	-111
-40	39
31	-48
-16	-16
8	-8
-8	-56
79	31
8	47
0	-8
0	-95
8	23
-64	-48
-8	-24
-8	-103
47	23
-8	-56
0	-48
-40	-56
23	8
-16	-95
23	0
31	-8
8	-72
71	0
-64	31
0	-8
31	-24
15	-8
8	-32
103	-24
-56	-48
-80	-24
-64	-16
0	-80
-16	-32
0	-56
8	-40
-8	-32
-56	23
87	8
0	23
79	-24
31	23
15	-8
-8	-48
-16	-48
-40	-40
15	-24
23	-16
-72	8
-16	-127
63	-56
-88	0
8	-56
-56	-72
-8	-88
0	0
71	8
71	87
-95	-88
0	-32
71	-24
8	0
8	-56
0	-64
-8	-72
-16	-48
23	0
-48	-48
15	0
39	8
-16	-24
47	31
55	15
-16	23
95	-48
15	-56
15	-8
31	-40
23	-72
15	-40
8	-80
47	-24
-8	-103
-24	-40
-8	-56
8	-8
23	-16
-24	-16
-32	-8
-8	-24
31	-16
-48	8
-8	-16
39	23
0	-16
-8	-32
47	-111
-8	-72
-80	0
-40	-16
47	-40
23	47
95	-40
0	8
47	-95
39	23
-80	-80
23	-24
-32	0
47	15
-88	-40
55	23
15	-32
-72	-32
-8	-95
23	-16
-32	-24
-24	-48
0	-80
-56	-80
8	-127
31	-72
